Fire Started,Temp (C),average humidity %,average wind speed,Unnamed: 0,Incident Name,County,Administrative Unit,Acres Burned,Crews Involved,Dozers,Engines,Fatalities,Helicopters,Injuries,Personnel Involved,Structures Damaged,Structures Destroyed,Structures Threatened,Water Tenders,Fire Extinguished,Longitude,Latitude,Incident ID
2017-04-30,19.416666663333334,49.40277778,22.286111109999997,481,Jameson Fire,Riverside,CAL FIRE/Riverside County Fire,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:54:00Z,-117.5048,33.7866,7fc71135-ee3b-443c-a859-90672936e0c1
2017-05-01,18.400000003333332,56.152777776666674,23.88611111,482,Fay Fire,Kern,Kern County Fire,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:54:00Z,-118.30601,35.71704,f5237d47-f15b-4f4b-8b1c-6f11235f954d
2017-05-02,17.056944443333332,75.84722222333333,29.89444444333333,483,Olive Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:54:00Z,-120.22647,35.78286,87d7fb46-00f9-4bae-ba35-a7ef8e58a70e
2017-05-07,17.981944443333333,65.29166666666667,22.565277780000002,484,Shandon Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:55:00Z,-120.3317,35.6879,c7e3bcbf-1065-4e45-a4a3-bf0b5ac6aa23
2017-05-10,20.00138889,75.20833333333333,20.468055553333333,485,Sonoma Fire,Fresno,CAL FIRE/Fresno County Fire,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:55:00Z,-120.2445,36.45491,eca1021e-dfea-4dec-8470-c0eb7e4d479b
2017-05-12,19.85138889,58.93055555666666,32.99583333333334,486,Hub Fire,Kern,Kern County Fire,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:55:00Z,-118.4683,35.60001,5115a26e-e8e8-42cd-9aeb-f5c41efd770a
2017-05-12,19.85138889,58.93055555666666,32.99583333333334,487,Wright Fire,Merced,CAL FIRE Madera-Mariposa-Merced Unit,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:56:00Z,-120.89261,36.96655,63a81990-8521-409d-9c22-92d1c33e0353
2017-05-14,17.256944443333335,54.51388889,18.083333333333332,488,Nacimiento Fire,Monterey,CAL FIRE San Benito-Monterey Unit,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:56:00Z,-120.92482,35.77082,1423af4f-16d5-4f19-a01d-fc3ebc124201
2017-05-14,17.256944443333335,54.51388889,18.083333333333332,489,Canyon Fire,Riverside,CAL FIRE/Riverside County Fire,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:56:00Z,-116.99229,33.88466,48c4b519-eaf5-4ae8-9470-31e8770a70ac
2017-05-14,17.256944443333335,54.51388889,18.083333333333332,490,Feed Fire,Kern,Kern County Fire,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:57:00Z,-118.90004,35.05076,9f416f37-a8ca-4127-a6b7-02626fd32e06
2017-05-15,17.944444443333335,63.458333333333336,13.454166669000001,491,Arrow Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:57:00Z,-119.87525,35.21177,5b3329f4-1e37-4b5a-9ed6-6f8d74f495c3
2017-05-15,17.944444443333335,63.458333333333336,13.454166669000001,492,Bravo Fire,Kern,Kern County Fire,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:58:00Z,-118.84466,35.41283,0fc2a05e-689f-4c7c-b2b4-a987840b4f2c
2017-05-16,19.979166666666668,60.333333333333336,22.844444443333334,493,Pine Fire,Monterey,CAL FIRE San Benito - Monterey Unit,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:58:00Z,-120.86682,36.1727,75bb079a-1de8-4824-a933-e19f69948438
2017-05-17,21.89861111,57.097222223333326,30.14444444333333,494,Lonoak Fire,Monterey,CAL FIRE San Benito Monterey Unit,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T09:59:00Z,-120.94328,36.2771,2d12b95c-3f4e-41bc-a771-8ae2cb80b99e
2017-05-17,21.89861111,57.097222223333326,30.14444444333333,495,41 Fire,Madera,Madera County Fire Department,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:01:00Z,-119.79315,36.90967,9a555129-982b-486f-a333-c96b3f9c4d2e
2017-05-18,22.95,59.208333333333336,29.008333333333336,496,Camp Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:03:00Z,-120.76464,35.34541,048c085b-3162-4906-beef-7aa2ba1b868d
2017-05-18,22.95,59.208333333333336,29.008333333333336,497,City Fire,Kings,CAL FIRE/Fresno County Fire,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:04:00Z,-119.91508,35.983,3fce8146-ff21-4399-9a94-f37124b34331
2017-05-18,22.95,59.208333333333336,29.008333333333336,498,Elm Fire,Fresno,CAL FIRE/Fresno County Fire,10000.0,14.0,0.0,35.0,0.0,2.0,0.0,432.0,0.0,0.0,0.0,0.0,2018-01-09T10:04:00Z,-120.37116,36.12089,65062933-27cf-48d7-8e4c-9a7ac78e65ff
2017-05-18,22.95,59.208333333333336,29.008333333333336,499,Moraga Fire,Riverside,CAL FIRE/Riverside County Fire,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:05:00Z,-117.44148,33.97155,9348a031-c7b3-4165-890a-37a7eb7405db
2017-05-19,21.31388889,62.916666666666664,27.52083333,500,Range Fire,San Luis Obispo,Department of Defense - Camp Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:05:00Z,-120.80411,35.85253,5bfc7c8f-0d7f-4b14-903b-00014014c14b
2017-05-19,21.31388889,62.916666666666664,27.52083333,501,Deluz Fire,San Diego,Camp Pendleton Marine Base,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:06:00Z,-117.32348,33.3906,3d595f75-d59e-4453-b25c-48207b02f529
2017-05-19,21.31388889,62.916666666666664,27.52083333,502,Manning Fire,Fresno,CAL FIRE Fresno-Kings Unit,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:05:00Z,-120.5828,36.60736,b3fc6dff-f13a-41c4-b7f3-e9e960a941d5
2017-05-20,20.5125,75.79166666666667,24.84583333333333,503,Rocky Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:06:00Z,-120.474,35.556667,fbc11fc4-573b-465f-a9ac-a879ee2cdda2
2017-05-20,20.5125,75.79166666666667,24.84583333333333,504,Ming Fire,Kern,Kern County Fire,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:07:00Z,-118.85896,35.4605,39967485-2cf1-4f0e-9cf1-ccfd25f6e2bf
2017-05-20,20.5125,75.79166666666667,24.84583333333333,505,Wasioja Fire,Santa Barbara,Santa Barbara County,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:07:00Z,-119.8036,34.9465,06b43461-94d0-4379-a1d6-fd26ba93ceea
2017-05-20,20.5125,75.79166666666667,24.84583333333333,506,Gate Fire,San Diego,CAL FIRE San Diego Unit,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,2018-01-09T10:06:00Z,-116.80527,32.65597,c4d0a25f-02f6-4877-a944-8f5d50bf2335
2017-05-21,21.022222223333333,77.15277777666667,25.840277779999997,507,Smiley Fire,Riverside,CAL FIRE/ Riverside County Fire,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:07:00Z,-117.20507,33.96419,54ddf2ef-28b0-4c34-bfe0-1d084f4f57e2
2017-05-22,18.93888889,79.91666666666667,26.67777777666667,508,Bitterwater Fire,San Benito,CAL FIRE San Benito-Monterey Unit,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:07:00Z,-120.99552,36.35578,f5ef2d0f-66a7-4d75-a9e8-03c42524d723
2017-05-23,17.391666666666666,69.375,19.079166666666666,509,Moreno Fire,Riverside,CAL FIRE/Riverside County Fire,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:08:00Z,-117.17773,33.94673,fccf2545-cab8-452e-829c-8379054831f0
2017-05-24,20.575,53.18055555666666,27.065277776666665,510,Ribbonwood Fire,San Diego,CAL FIRE San Diego Unit,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:10:00Z,-116.29296,32.679,9b9bf8b4-8378-46e5-a760-67e89e2279e2
2017-05-25,19.03888889,55.652777776666674,17.880555556666668,511,Lamb Fire,Riverside,CAL FIRE/Riverside County Fire,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:16:00Z,-116.99651,33.88287,45a205f4-bcd2-44bd-886b-26260c686ce7
2017-05-25,19.03888889,55.652777776666674,17.880555556666668,512,Range Fire,San Diego,Camp Pendleton Marine Base,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:17:00Z,-117.39818,33.34988,bd671dbd-dd3c-413e-b453-4002e382325d
2017-05-28,25.23472222,52.51388889,28.376388886666664,513,Rusty Fire,Fresno,CAL FIRE Fresno-Kings Unit,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:17:00Z,-119.58292,36.96642,7272decf-0ae8-47aa-b46c-00fc4cd04816
2017-05-28,25.23472222,52.51388889,28.376388886666664,514,Champagne Fire,Kern,Kern County Fire Department,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:17:00Z,-118.35296,34.87128,6fa64139-e5d1-4134-b012-5c1b272ac89a
2017-05-28,25.23472222,52.51388889,28.376388886666664,515,Serenas Fire,Riverside,CAL FIRE Riverside Unit,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:21:00Z,-116.07429,33.58577,2db503da-a7b2-47a6-92a6-697799eb63f1
2017-05-28,25.23472222,52.51388889,28.376388886666664,516,Lombardi Fire,Calaveras,CAL FIRE Tuolumne-Calaveras Unit,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:21:00Z,-120.83484,38.19906,42f21a81-e0a3-4b4d-b837-2e6e2efd75a4
2017-05-28,25.23472222,52.51388889,28.376388886666664,517,Panoche Fire,Fresno,CAL FIRE Fresno-Kings Unit,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:21:00Z,-120.7109,36.61332,21e9f99a-35a5-41cd-a44b-92363fbf5081
2017-05-29,24.34166666666667,56.48611111,23.758333333333336,518,Matz Fire,San Bernardino,CAL FIRE San Bernardino Unit,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:22:00Z,-116.55326,34.04412,524b1e23-8921-4195-812d-7ec8ee5020b7
2017-05-29,24.34166666666667,56.48611111,23.758333333333336,519,Twenty Fire,Yuba,CAL FIRE Nevada-Yuba-Placer Unit,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:22:00Z,-121.376,39.23205,67d31514-620f-49d1-b4bd-a3a92efd48ca
2017-05-31,24.101388886666665,64.18055555333333,17.73472222,520,Fountain Fire ,Tulare,CAL FIRE Tulare Unit,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:23:00Z,-119.00334,35.89423,92d70dc0-19af-4c87-ab01-8c7051caab73
2017-06-01,22.756944443333335,44.541666666666664,26.481944443333333,521,Clay Fire,Sacramento,CAL FIRE Amador-El Dorado Unit,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:22:00Z,-121.11113,38.33707,bf3148c5-75dd-4f79-8b3b-c5b483065b47
2017-06-01,22.756944443333335,44.541666666666664,26.481944443333333,522,Fairview Fire,Riverside,CAL FIRE/Riverside County Fire,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:23:00Z,-116.59719,33.94788,663d291c-7ba8-415d-9cab-58d41a886cfd
2017-06-02,20.893055556666667,59.208333333333336,21.847222223333333,523,Elk Fire,Kern,Kern County Fire Department,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:23:00Z,-119.2877,35.188,adf741f6-5416-41c5-af26-01240cc361cf
2017-06-03,19.794444443333333,59.375,19.80972222,524,Vernon Fire,Riverside,CAL FIRE / Riverside County Fire,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:24:00Z,-116.96079,33.82165,b0ffe2e4-ae61-4ad9-b1cc-bf31ff254d8d
2017-06-03,19.794444443333333,59.375,19.80972222,525,Jones Fire,Modoc,CAL FIRE Lassen-Modoc Unit,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:24:00Z,-120.53443,41.38247,7967c729-4693-47a1-b1bc-1d82825ca8db
2017-06-03,19.794444443333333,59.375,19.80972222,526,5 Fire,Los Angeles,Los Angeles County Fire Department,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:24:00Z,-118.37539,34.29931,14e249f0-f21c-4d2f-bc5f-68d5d177e849
2017-06-04,20.745833333333334,56.180555553333335,21.380555553333334,527,River Fire,Lassen,CAL FIRE Lassen-Modoc Unit,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:26:00Z,-120.1064,40.03392,b02f2513-9359-45e2-9971-08f7b1f0dc0f
2017-06-04,20.745833333333334,56.180555553333335,21.380555553333334,528,Spring Fire ,Tehama,CAL FIRE Tehama-Glenn Unit,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:25:00Z,-122.13088,40.38944,80f2c7d1-d28d-43d0-97a3-ff53cc991a8c
2017-06-04,20.745833333333334,56.180555553333335,21.380555553333334,529,Shirleon Fire ,Riverside,CAL FIRE/Riverside County Fire,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:26:00Z,-116.88097,33.87107,7ea6269d-6ba3-41e1-aff6-b4da1c6611d1
2017-06-04,20.745833333333334,56.180555553333335,21.380555553333334,530,Creek Fire ,Kern,"Kern County Fire Department, CAL FIRE and Bureau of Land Management",33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:24:00Z,-118.4642,35.60633,46c4f0c2-6760-4e42-ac2f-ec25c2486628
2017-06-05,18.361111113333333,76.79166666333333,24.46111111,531,Fish Fire,Contra Costa,CAL FIRE Santa Clara Unit,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:26:00Z,-122.2102,37.86549,304c7c4c-140e-40f4-ac9f-36926c07e5fc
2017-06-05,18.361111113333333,76.79166666333333,24.46111111,532,Pine Fire,Kern,Kern County Fire,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:27:00Z,-118.796513,35.564124,8bba8daf-8d47-43e7-8593-fdfa2dea5228
2017-06-06,18.700000003333333,76.41666667,20.10416667,533,Wilbur Fire,Butte,CAL FIRE/Butte County Fire,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:27:00Z,-121.64897,39.52499,549222c5-1be6-4453-896a-caebd19b0bee
2017-06-06,18.700000003333333,76.41666667,20.10416667,534,Whitepine Fire,Siskiyou,CAL FIRE Siskiyou Unit,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:27:00Z,-122.4571,41.8721,f8b61fab-bd14-4e92-960a-d512693ea8e5
2017-06-07,21.433333336666667,69.5,20.738888890000002,535,Dinely Fire,Tulare,CAL FIRE Tulare Unit,339.0,19.0,0.0,30.0,0.0,1.0,4.0,435.0,0.0,0.0,0.0,3.0,2018-01-09T10:28:00Z,-118.87676,36.45809,6802ed2f-5a5a-4a38-a236-e5a688639b6f
2017-06-07,21.433333336666667,69.5,20.738888890000002,536,26 Fire,Madera,CAL FIRE Madera-Mariposa-Merced Unit,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:28:00Z,-120.0193,37.12759,f62bd692-7aae-4e46-8284-239150acced0
2017-06-09,24.170833333333334,62.55555555666666,23.730555553333332,537,Breckenridge Fire,Kern,Kern County Fire Department,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:29:00Z,-118.84134,35.37351,b11adfe0-b74d-4321-b1bd-3fc0b8f0929b
2017-06-09,24.170833333333334,62.55555555666666,23.730555553333332,538,Island Fire,Imperial,Bureau of Land Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:29:00Z,-114.578415,32.779139,b52a8c70-e431-4fce-abcd-98f892262b2f
2017-06-09,24.170833333333334,62.55555555666666,23.730555553333332,539,Hog Fire,Monterey,CAL FIRE San Benito-Monterey Unit,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:29:00Z,-120.52508,35.80375,b9142a59-e3dd-4797-b6ed-c5c847b16f67
2017-06-10,21.633333333333336,61.458333333333336,14.954166666666666,540,Bodfish Fire,Kern,Kern County Fire Department,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:29:00Z,-118.47939,35.59804,2ef06870-3602-4f1a-878d-962f7259ad46
2017-06-10,21.633333333333336,61.458333333333336,14.954166666666666,541,Oakwood Fire,Madera,CAL FIRE Madera-Mariposa-Merced Unit,1417.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2018-01-09T10:30:00Z,-119.8011,37.0825,d11a4f65-9523-40d8-989a-6603705e9638
2017-06-11,22.39444444333333,51.27777778,16.743055556666665,542,Wild Fire,Fresno,CAL FIRE Fresno Unit / Fresno County Fire,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:30:00Z,-120.405077,36.704679,a8e4aa40-5e2a-4fd8-a858-d673576cda73
2017-06-11,22.39444444333333,51.27777778,16.743055556666665,543,Monterey Fire,Fresno,CAL FIRE/Fresno County Fire,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:30:00Z,-120.369347,36.616986,a9d270c5-aacb-4dad-a34e-ab28a7192248
2017-06-11,22.39444444333333,51.27777778,16.743055556666665,544,Pleyto Fire,Monterey,CAL FIRE San Benito-Monterey Unit,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:30:00Z,-120.983684,35.902149,f32d4562-5032-4645-ac8f-afb3fab4c704
2017-06-11,22.39444444333333,51.27777778,16.743055556666665,545,Red Fire,Tuolumne,CAL FIRE Tuolumne-Calaveras Unit,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:31:00Z,-120.45268,37.85137,5d521085-d92f-4664-b17b-732783658daa
2017-06-11,22.39444444333333,51.27777778,16.743055556666665,546,Tivy Fire,Fresno,CALFIRE/Fresno County Fire,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:31:00Z,-119.35901,36.8005,0956bfcb-8915-4163-b4ed-4f3a6ab32895
2017-06-13,22.3875,63.902777776666674,13.919444446666667,547,Refuge Fire,Napa,Sonoma-Lake Napa Unit,22.0,4.0,2.0,6.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2018-01-09T10:31:00Z,-122.2654,38.68347,7d9de7fd-f95d-4edb-bda6-804b734eedc8
2017-06-13,22.3875,63.902777776666674,13.919444446666667,548,Valley Fire,Riverside,CAL FIRE / Riverside County Fire,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:32:00Z,-116.972036,33.584036,67ba6e61-b5ca-48f4-8e56-9cedeaeb65ea
2017-06-13,22.3875,63.902777776666674,13.919444446666667,549,Douglas Fire,San Diego,MCI Camp Pendleton,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:32:00Z,-117.29509,33.23281,3fc7de4e-3a0f-45e9-be1f-801f88770883
2017-06-13,22.3875,63.902777776666674,13.919444446666667,550,King Fire,Tulare,CAL FIRE Tulare Unit,135.0,10.0,0.0,20.0,0.0,1.0,2.0,212.0,0.0,0.0,0.0,2.0,2018-01-09T10:32:00Z,-118.74542,35.8556,5f0c7697-7be3-49af-b98c-f5789e3ca6f9
2017-06-13,22.3875,63.902777776666674,13.919444446666667,551,Reed Fire,Riverside,CAL FIRE / Riverside County Fire,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:32:00Z,-116.85226,33.52584,338af3e2-098b-4d1b-8f98-6020b212b68f
2017-06-14,24.590277779999997,56.86111111,23.088888890000003,552,Lucy Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:33:00Z,-120.3187,35.6871,1c51deff-5b43-4f54-8acc-a682f830815a
2017-06-15,25.70277778,58.69444444333334,18.887500003333333,553,Westfall Fire,Mariposa,CAL FIRE Madera-Mariposa-Merced Unit,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:33:00Z,-120.0088,37.36914,1dfae538-fd95-4454-865d-3d74e4b56665
2017-06-15,25.70277778,58.69444444333334,18.887500003333333,554,Canyon Fire,Riverside,CAL FIRE / Riverside County Fire,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:33:00Z,-116.884446,33.950382,380df891-161a-44c7-a244-d7dda9d5fd32
2017-06-15,25.70277778,58.69444444333334,18.887500003333333,555,Nuevo Fire,Riverside,CAL FIRE/Riverside County Fire,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:33:00Z,-117.11659,33.79925,57b7776f-bae7-4b14-b94c-65806e002a88
2017-06-16,25.67638888666667,58.23611111333333,17.3125,556,Skyway Fire,Butte,CAL FIRE / Butte County Fire,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:34:00Z,-121.75417,39.69717,a2d42b3a-32a4-4b57-a8c2-91e5d046bbb6
2017-06-16,25.67638888666667,58.23611111333333,17.3125,557,Springs Fire,Riverside,CAL FIRE/Riverside County Fire,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:34:00Z,33.939428,117.138741,0089929d-0b52-46fe-8982-b096b7616f30
2017-06-16,25.67638888666667,58.23611111333333,17.3125,558,Shore Fire,Monterey,CAL FIRE San Benito-Monterey Unit,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:34:00Z,-120.93371,35.90092,7cae5704-9ba2-487c-a48b-bb440c95da6e
2017-06-17,25.505555556666668,56.75,25.440277776666665,559,Lake Fire,Los Angeles,Unified Command LA County Fire and USFS,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:34:00Z,-118.60703,34.55607,c982daaa-a785-4dfc-a366-1950974028af
2017-06-18,24.806944443333332,66.81944444333334,27.286111109999997,560,Bolla Fire,Tehama,CAL FIRE Tehama-Glenn Unit,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:35:00Z,-122.83208,40.32063,ffb57bcc-80f7-4299-bfcf-c9be3b66d5ff
2017-06-18,24.806944443333332,66.81944444333334,27.286111109999997,561,Lambs Fire,Riverside,CAL FIRE / Riverside County Fire,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:35:00Z,-116.9669,33.90965,294c531a-3299-4038-baa8-c2a92d38d10a
2017-06-18,24.806944443333332,66.81944444333334,27.286111109999997,562,Road Fire,Madera,Madera County Fire,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:35:00Z,-119.95136,37.02081,b3695ebc-e761-4577-8439-6330bed36594
2017-06-18,24.806944443333332,66.81944444333334,27.286111109999997,563,Highway Fire,Kern,Sequoia National Forest,1522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:41:00Z,-118.66733,35.53456,1b01181e-fbcb-4dc4-86ec-cfddc864cc34
2017-06-18,24.806944443333332,66.81944444333334,27.286111109999997,564,Smiley Fire,Riverside,CAL FIRE / Riverside County Fire,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:46:00Z,-117.21314,33.98639,54bad310-3a96-4019-b64d-61d00c559e6c
2017-06-18,24.806944443333332,66.81944444333334,27.286111109999997,565,Bogus Fire,Siskiyou,CAL FIRE Siskiyou Unit,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09T10:59:00Z,-122.36545,41.93006,f173524a-ae01-47f5-942d-5e90c2b96469
