location_id,time,Temp (C),average humidity %,average wind speed
0,11/28/2018,8.670833333,70.66666667,29.54583333
0,11/29/2018,6.7125,54,15.34583333
0,11/30/2018,9.120833333,72.16666667,23.0125
0,12/1/2018,11.5,82.45833333,36.74166667
0,12/2/2018,11,88,33.37083333
0,12/3/2018,3.520833333,54.25,44.97083333
0,12/4/2018,1.504166667,50.16666667,16.47916667
0,12/5/2018,3.0375,70.45833333,33.28333333
0,12/6/2018,-2.808333333,71.125,40.99583333
0,12/7/2018,-2.820833333,63.375,37.4625
0,12/8/2018,-0.7875,53.54166667,17.175
0,12/9/2018,2.054166667,56.33333333,14.86666667
0,12/10/2018,2.079166667,68.16666667,24.43333333
0,12/11/2018,-0.0625,59.04166667,27.39583333
0,12/12/2018,2.4,54.66666667,37.15833333
0,12/13/2018,-0.779166667,59.29166667,21.37083333
0,12/14/2018,4.125,62.04166667,27.0125
0,12/15/2018,6.608333333,63.04166667,36.15
0,12/16/2018,5.541666667,49.5,32.1875
0,12/17/2018,6.720833333,53.625,31.66666667
0,12/18/2018,6.191666667,55.125,11.0375
0,12/19/2018,6.595833333,55.41666667,16.72916667
0,12/20/2018,8.183333333,78.91666667,27.85
0,12/21/2018,6.808333333,67.54166667,11.55833333
0,12/22/2018,3.495833333,63.58333333,29.99166667
0,12/23/2018,1.5875,55.20833333,24.525
0,12/24/2018,4.779166667,57.79166667,30.15
0,12/25/2018,-1.970833333,57.125,45.5625
0,12/26/2018,-5.575,66.04166667,37.00416667
0,12/27/2018,-4.904166667,65.33333333,37.17916667
0,12/28/2018,-2.425,55.75,29.26666667
0,12/29/2018,-3.666666667,60.66666667,30.375
0,12/30/2018,-3.683333333,67.29166667,27.94166667
0,12/31/2018,-2.054166667,62.95833333,28.75416667
0,1/1/2019,-0.4125,54.08333333,18.975
0,1/2/2019,1.716666667,61.29166667,9.591666667
0,1/3/2019,3.545833333,54.20833333,20.84583333
0,1/4/2019,-0.5375,50.58333333,26.17083333
0,1/5/2019,-1.6625,52.5,25.1
0,1/6/2019,2.095833333,61.08333333,20.46666667
0,1/7/2019,-0.3,51.83333333,24.9
0,1/8/2019,-2.183333333,55.54166667,20.79166667
0,1/9/2019,2.395833333,63,34.49166667
0,1/10/2019,3.545833333,70.625,17.03333333
0,1/11/2019,4,70.41666667,14.41666667
0,1/12/2019,3.9875,75.16666667,21.46666667
0,1/13/2019,1.679166667,56.54166667,17.90833333
0,1/14/2019,-0.416666667,64.83333333,45.17916667
0,1/15/2019,-1.525,55.95833333,37.20833333
0,1/16/2019,2.4125,54.625,32.65
0,1/17/2019,3.45,56.91666667,15.9
0,1/18/2019,3.270833333,67.5,20.02083333
0,1/19/2019,0.05,53,36.3125
0,1/20/2019,2.945833333,55.70833333,45.97083333
0,1/21/2019,4.6125,59.20833333,32.48333333
0,1/22/2019,4.141666667,59.5,20.69166667
0,1/23/2019,2.704166667,48.5,19.25833333
0,1/24/2019,0.479166667,57.5,36.525
0,1/25/2019,-0.5625,52.91666667,34.1125
0,1/26/2019,2.283333333,58.41666667,27.20833333
0,1/27/2019,3.079166667,47,36.41666667
0,1/28/2019,1.6875,42.41666667,14.52916667
0,1/29/2019,4.795833333,63.16666667,25.86666667
0,1/30/2019,-1.9875,44.875,40.56666667
0,1/31/2019,1.354166667,52.20833333,41.99583333
0,2/1/2019,3.716666667,69.58333333,36.09166667
0,2/2/2019,4.220833333,81.45833333,31.475
0,2/3/2019,-0.029166667,54.16666667,31.85
0,2/4/2019,4.354166667,76,24.09166667
0,2/5/2019,0.595833333,77.16666667,28.40833333
0,2/6/2019,-5.345833333,62.58333333,47.16666667
0,2/7/2019,-6.925,53.16666667,26.74583333
0,2/8/2019,-4.820833333,60.91666667,24.98333333
0,2/9/2019,-4.045833333,51.70833333,25.78333333
0,2/10/2019,-0.691666667,55.125,22.89583333
0,2/11/2019,-0.7625,60.04166667,25.4375
0,2/12/2019,-2.4375,48,25.06666667
0,2/13/2019,-3.341666667,47.33333333,22.47083333
0,2/14/2019,-0.691666667,67.83333333,28.86666667
0,2/15/2019,-1.816666667,50,30.45416667
0,2/16/2019,0.5875,53,23.49166667
0,2/17/2019,2.070833333,60.04166667,17.57916667
0,2/18/2019,2.095833333,61.04166667,11.00416667
0,2/19/2019,2.445833333,75.54166667,23.80416667
0,2/20/2019,2.391666667,64.16666667,14.93333333
0,2/21/2019,3.358333333,77.04166667,16.44166667
0,2/22/2019,4.1875,63.79166667,19.87083333
0,2/23/2019,4.216666667,76.79166667,16.40833333
0,2/24/2019,4.291666667,60.66666667,23.07083333
0,2/25/2019,3.908333333,66.5,8.533333333
0,2/26/2019,4.308333333,80.20833333,9.708333333
0,2/27/2019,4.116666667,81.5,20.8625
0,2/28/2019,4.5125,83.04166667,17.11666667
0,3/1/2019,4.541666667,88.75,12.11666667
0,3/2/2019,5.095833333,81.04166667,20.7875
0,3/3/2019,4.983333333,82.20833333,28.90833333
0,3/4/2019,4.854166667,81.45833333,17.0875
0,3/5/2019,4.3375,88.16666667,18.66666667
0,3/6/2019,3.666666667,58.58333333,35.53333333
0,3/7/2019,4.591666667,71.79166667,25.41666667
0,3/8/2019,5.25,76.5,25.77083333
0,3/9/2019,4.995833333,92.54166667,13.57083333
0,3/10/2019,3.979166667,92.83333333,14.6625
0,3/11/2019,3.725,52.20833333,38.8625
0,3/12/2019,3.166666667,55.70833333,21.74583333
0,3/13/2019,4.508333333,70.91666667,22.225
0,3/14/2019,4.454166667,69,28.1375
0,3/15/2019,4.554166667,63.66666667,28.13333333
0,3/16/2019,5.65,73.25,13.8
0,3/17/2019,7.004166667,67.33333333,40.9375
0,3/18/2019,8.8375,73.04166667,44.55833333
0,3/19/2019,8.2875,74.79166667,46.33333333
0,3/20/2019,4.783333333,80.54166667,40.84166667
0,3/21/2019,4.45,55.125,23.26666667
0,3/22/2019,4.783333333,61.375,32.84583333
0,3/23/2019,5.05,61.20833333,36.84166667
0,3/24/2019,7.670833333,72.04166667,42.45416667
0,3/25/2019,6.8125,76.08333333,31.4375
0,3/26/2019,7.125,75.95833333,26.0125
0,3/27/2019,5.829166667,47.95833333,29.91666667
0,3/28/2019,4.1125,61.75,11.01666667
0,3/29/2019,4.629166667,69.70833333,41.29583333
0,3/30/2019,4.825,55.83333333,32.5875
0,3/31/2019,5.554166667,69.20833333,19.16666667
0,4/1/2019,6.0125,67.29166667,11.37083333
0,4/2/2019,6.291666667,65.08333333,18.7625
0,4/3/2019,9.016666667,62.29166667,50.1375
0,4/4/2019,9.441666667,59.08333333,33.34166667
0,4/5/2019,7.741666667,65.25,26.52916667
0,4/6/2019,6.804166667,71.29166667,22.70833333
0,4/7/2019,6.720833333,68.58333333,22.6875
0,4/8/2019,7.0125,66.875,26.07916667
0,4/9/2019,6.658333333,74.20833333,28.45833333
0,4/10/2019,7.320833333,71.16666667,21.90416667
0,4/11/2019,7.133333333,85.33333333,26.05833333
0,4/12/2019,8.1375,84.04166667,27.4
0,4/13/2019,8.595833333,80.375,21.975
0,4/14/2019,9.504166667,62.79166667,40.7125
0,4/15/2019,10.72916667,67.70833333,40.85833333
0,4/16/2019,10.34166667,80.375,44.41666667
0,4/17/2019,11.0625,72.625,45.67916667
0,4/18/2019,8.945833333,60.08333333,29.34166667
0,4/19/2019,7.954166667,79.33333333,14.79166667
0,4/20/2019,8.383333333,88.08333333,17.30416667
0,4/21/2019,9.058333333,89.66666667,17.45416667
0,4/22/2019,10.575,92.16666667,29.04583333
0,4/23/2019,10.3,91.04166667,21.83333333
0,4/24/2019,9.379166667,72.29166667,36.79583333
0,4/25/2019,9.7875,63.41666667,34.65833333
0,4/26/2019,9.6375,69.375,21.27916667
0,4/27/2019,9.075,86.91666667,14.85833333
0,4/28/2019,9.766666667,87.70833333,26.82083333
0,4/29/2019,10.35,85.83333333,32.48333333
0,4/30/2019,12.07916667,66.375,34.25
0,5/1/2019,12.29583333,65.625,29.68333333
0,5/2/2019,13.24583333,65.58333333,40.67916667
0,5/3/2019,13.6375,66.5,34.6
0,5/4/2019,13.62083333,61.25,43.37083333
0,5/5/2019,11.89166667,64.20833333,31.21666667
0,5/6/2019,11.95,67.95833333,39.1125
0,5/7/2019,13.275,66.125,41.675
0,5/8/2019,13.18333333,70.58333333,35.80416667
0,5/9/2019,13.1875,76.875,27
0,5/10/2019,13.85416667,79.20833333,28.5375
0,5/11/2019,13.80833333,78.95833333,31.1
0,5/12/2019,13.37083333,83.04166667,32.55416667
0,5/13/2019,12.75833333,77.79166667,25.45416667
0,5/14/2019,14.35,85.54166667,30.775
0,5/15/2019,15.60833333,87.29166667,40.48333333
0,5/16/2019,15.16666667,85.95833333,42.44166667
0,5/17/2019,14.15416667,92.83333333,21.24583333
0,5/18/2019,14.42083333,91.875,25.75
0,5/19/2019,14.425,63.54166667,50.86666667
0,5/20/2019,15.025,66.58333333,42.94583333
0,5/21/2019,15.26666667,69.04166667,33.00416667
0,5/22/2019,15.8,71.91666667,23.1375
0,5/23/2019,15.88333333,78.20833333,16.58333333
0,5/24/2019,17.96666667,69.125,40.3625
0,5/25/2019,17.45833333,86.25,51.8
0,5/26/2019,16.12083333,82.04166667,51.96666667
0,5/27/2019,15.95,68.625,37.15416667
0,5/28/2019,15.625,75.95833333,24.7375
0,5/29/2019,16.93333333,69.33333333,33.5
0,5/30/2019,15.6875,79.79166667,22.51666667
0,5/31/2019,16.44583333,69.125,28.99583333
0,6/1/2019,17.5125,79.16666667,34.325
0,6/2/2019,18.32916667,76.375,45.1125
0,6/3/2019,16.3,90.5,25.02083333
0,6/4/2019,16.925,88.58333333,28.25
0,6/5/2019,16.21666667,92.95833333,21.9125
0,6/6/2019,15.60416667,96.375,17.75
0,6/7/2019,17.40416667,83.83333333,28.09166667
0,6/8/2019,17.15,89.79166667,29.62916667
0,6/9/2019,16.425,92.58333333,14.6875
0,6/10/2019,16.65833333,92.70833333,15.6
0,6/11/2019,17.75,88.70833333,27.54166667
0,6/12/2019,18.9375,84.375,38.05
0,6/13/2019,18.96666667,87.79166667,20.7125
0,6/14/2019,19.3875,82.5,21.54583333
0,6/15/2019,19.1,70.83333333,24.62083333
0,6/16/2019,19.01666667,81.29166667,11.89166667
0,6/17/2019,20.19583333,85.66666667,25.0375
0,6/18/2019,19.68333333,90.5,19.79166667
0,6/19/2019,19.58333333,93.20833333,16.39166667
0,6/20/2019,19.875,91.625,17.4375
0,6/21/2019,21.3875,73.20833333,25.63333333
0,6/22/2019,20.54583333,82.75,17.49166667
0,6/23/2019,20.60833333,84.79166667,16.97083333
0,6/24/2019,21.69166667,81.79166667,37.6875
0,6/25/2019,21.45,83.95833333,31.49166667
0,6/26/2019,21.7375,84.33333333,19.825
0,6/27/2019,21.9,84,24.25
0,6/28/2019,21.97916667,89.125,21.69166667
0,6/29/2019,21.62916667,87.70833333,12.64583333
0,6/30/2019,22.20833333,75.70833333,18.35416667
0,7/1/2019,22.62916667,73.95833333,17.96666667
0,7/2/2019,22.38333333,78.41666667,23.72916667
0,7/3/2019,22.3,88.70833333,20.19583333
0,7/4/2019,23.8625,85.375,37.34583333
0,7/5/2019,23.55416667,82.91666667,42.71666667
0,7/6/2019,22.775,86.70833333,24.81666667
0,7/7/2019,22.73333333,88.125,12.99166667
0,7/8/2019,22.52083333,88.66666667,13.83333333
0,7/9/2019,22.6875,84.95833333,19.41666667
0,7/10/2019,22.35416667,82.45833333,17.65833333
0,7/11/2019,22.49583333,85.375,12.41666667
0,7/12/2019,23.35416667,89.95833333,11.86666667
0,7/13/2019,23.55,86.54166667,4.604166667
0,7/14/2019,23.6875,85.95833333,7.85
0,7/15/2019,24.00833333,87.75,17.1
0,7/16/2019,24.75833333,87.58333333,23.90833333
0,7/17/2019,24.325,86.20833333,23.54166667
0,7/18/2019,23.96666667,88.08333333,21.9
0,7/19/2019,24.88333333,86.125,17.09166667
0,7/20/2019,25.475,87.54166667,23.30833333
0,7/21/2019,26.00416667,85.83333333,19.45
0,7/22/2019,26.1125,89.16666667,29.27916667
0,7/23/2019,26.66666667,88.66666667,19.175
0,7/24/2019,26.2125,93.79166667,15.35833333
0,7/25/2019,26.65416667,93.41666667,14.6875
0,7/26/2019,26.71666667,88.58333333,25.55833333
0,7/27/2019,26.43333333,90.58333333,23.34166667
0,7/28/2019,27.15,91.41666667,24.78333333
0,7/29/2019,27,89.16666667,35.25
0,7/30/2019,26.77083333,86.54166667,19.58333333
0,7/31/2019,27.05833333,90.45833333,17.36666667
0,8/1/2019,27.13333333,90.70833333,18.40416667
0,8/2/2019,26.175,88.70833333,21.625
0,8/3/2019,26.40416667,87.5,9.9125
0,8/4/2019,26.7375,88.79166667,20.7875
0,8/5/2019,26.88333333,87.625,17.8125
0,8/6/2019,26.97916667,85.75,13.47916667
0,8/7/2019,26.5125,81.5,12.21666667
0,8/8/2019,26.4875,88.33333333,13.24583333
0,8/9/2019,27.26666667,89.95833333,21.68333333
0,8/10/2019,27.2875,83.95833333,42.26666667
0,8/11/2019,26.66666667,87.125,60.84583333
0,8/12/2019,26.0375,84.375,37.26666667
0,8/13/2019,25.85833333,81.58333333,18.31666667
0,8/14/2019,25.60833333,83.125,24.74166667
0,8/15/2019,26.00833333,77.08333333,27.92083333
0,8/16/2019,24.52916667,73.125,26.92083333
0,8/17/2019,24.73333333,72.5,19.175
0,8/18/2019,24.50833333,82.625,9.358333333
0,8/19/2019,24.55416667,77.95833333,13.3875
0,8/20/2019,24.97083333,78.875,22.72083333
0,8/21/2019,24.71666667,72.20833333,20.64583333
0,8/22/2019,25.3625,62.375,19.15
0,8/23/2019,24.67083333,70.875,17.71666667
0,8/24/2019,24.52083333,79.5,12.825
0,8/25/2019,24.82916667,79.58333333,15.20833333
0,8/26/2019,24.97083333,82.125,20.675
0,8/27/2019,24.8625,84,25.02916667
0,8/28/2019,24.025,72,33.24583333
0,8/29/2019,23.72083333,66.33333333,25.62916667
0,8/30/2019,23.9625,73.375,23.1
0,8/31/2019,24.27916667,73.41666667,17.52916667
0,9/1/2019,24.47083333,68.79166667,15.01666667
0,9/2/2019,24.44583333,68.58333333,11.57083333
0,9/3/2019,24.0375,79.41666667,18.36666667
0,9/4/2019,22.86666667,85.04166667,33.2875
0,9/5/2019,24.075,82.08333333,12.12083333
0,9/6/2019,23.65833333,83.91666667,33.17916667
0,9/7/2019,24.38333333,82.875,27.08333333
0,9/8/2019,24.70833333,85.70833333,11.99166667
0,9/9/2019,24.2875,76.95833333,19.92916667
0,9/10/2019,22.29583333,57.91666667,32.3125
0,9/11/2019,23.02916667,61.95833333,10.3625
0,9/12/2019,23.27916667,75.625,18.09166667
0,9/13/2019,22.7,71.25,30.17916667
0,9/14/2019,22.73333333,59.75,20.15416667
0,9/15/2019,22.7375,73.91666667,29.92083333
0,9/16/2019,20.60416667,55.08333333,23.61666667
0,9/17/2019,19.575,54.45833333,39.70416667
0,9/18/2019,19.45833333,48.875,19.21666667
0,9/19/2019,21.36666667,68.5,16.175
0,9/20/2019,21,76.16666667,14.64583333
0,9/21/2019,21.175,60.95833333,30.40833333
0,9/22/2019,20.9,60.29166667,30.85416667
0,9/23/2019,21.22916667,73,12.11666667
0,9/24/2019,21.28333333,67.04166667,14.525
0,9/25/2019,20.93333333,82.79166667,11.225
0,9/26/2019,21.07916667,81.58333333,16.0375
0,9/27/2019,21.31666667,81.66666667,14.675
0,9/28/2019,22.24583333,83.625,19.75833333
0,9/29/2019,22.20833333,83.70833333,12.09166667
0,9/30/2019,22.57083333,78.08333333,17.88333333
0,10/1/2019,21.3125,85.29166667,17.53333333
0,10/2/2019,21.825,80.5,20.8375
0,10/3/2019,17.25416667,77.5,45.34583333
0,10/4/2019,14.05416667,59.16666667,53.04583333
0,10/5/2019,15.43333333,43.41666667,23.9
0,10/6/2019,17.72916667,53.5,18.42083333
0,10/7/2019,16.25833333,55.41666667,38.425
0,10/8/2019,16.8,52.625,19.0625
0,10/9/2019,18.65416667,72.375,21.8
0,10/10/2019,17.92083333,70.79166667,16.625
0,10/11/2019,17.475,60.54166667,23.80416667
0,10/12/2019,15.96666667,58.125,26.3375
0,10/13/2019,10.95416667,62.41666667,44.63333333
0,10/14/2019,11.34583333,46.5,34.25
0,10/15/2019,15.2625,48.08333333,13.89166667
0,10/16/2019,16.4,59.04166667,17.5
0,10/17/2019,15.9375,67.125,9.4625
0,10/18/2019,16.4625,70.16666667,16.84166667
0,10/19/2019,17.53333333,77.95833333,22.04166667
0,10/20/2019,17.83333333,85.45833333,12.41666667
0,10/21/2019,16.625,87.79166667,7.416666667
0,10/22/2019,16.55,83.29166667,5.895833333
0,10/23/2019,17.00416667,87.08333333,12.75833333
0,10/24/2019,13.67916667,80.20833333,35.7875
0,10/25/2019,10.94166667,54.75,26.875
0,10/26/2019,14.98333333,55.875,29.4625
0,10/27/2019,16.00416667,59.875,41.15416667
0,10/28/2019,13.28333333,49.375,30.4
0,10/29/2019,15.44166667,55.20833333,28.27083333
0,10/30/2019,17.33333333,73.79166667,34.4875
0,10/31/2019,15.12916667,56,26.94583333
0,11/1/2019,14.30416667,52.29166667,6.45
0,11/2/2019,13.125,62.5,28.5
0,11/3/2019,9.475,58.70833333,33.69166667
0,11/4/2019,12.6375,63.125,25.16666667
0,11/5/2019,10.69166667,43.83333333,17.8875
0,11/6/2019,9.545833333,53.54166667,31.64166667
0,11/7/2019,10.15416667,56.91666667,26.95833333
0,11/8/2019,13.09583333,66.5,14.02916667
0,11/9/2019,13.6375,76.66666667,33.575
0,11/10/2019,12.89166667,63.54166667,30.35833333
0,11/11/2019,13.49583333,57.33333333,18.41666667
0,11/12/2019,13.35,76.625,39.02083333
0,11/13/2019,5.858333333,57.58333333,25.90416667
0,11/14/2019,11.04583333,67.58333333,38.32916667
0,11/15/2019,10.59166667,63.125,26.53333333
0,11/16/2019,12.1625,75.04166667,30.86666667
0,11/17/2019,6.5,64.16666667,40.12916667
0,11/18/2019,4.920833333,50.20833333,48.50833333
0,11/19/2019,6.0125,52.04166667,17.43333333
0,11/20/2019,11.34166667,63.125,27.37083333
0,11/21/2019,12.44166667,77.625,31.38333333
0,11/22/2019,13.63333333,91.5,30.27916667
0,11/23/2019,8.004166667,84.58333333,39.68333333
0,11/24/2019,0.816666667,60.66666667,43.225
0,11/25/2019,4.333333333,60.08333333,20.175
0,11/26/2019,3.4875,59.04166667,41.59583333
0,11/27/2019,-0.208333333,63.70833333,42.7
0,11/28/2019,1.854166667,54.83333333,26.02083333
0,11/29/2019,5.470833333,56.75,17.7375
0,11/30/2019,5.695833333,60.70833333,28.41666667
0,12/1/2019,3.5125,55.33333333,34.9625
0,12/2/2019,6.679166667,48.875,43.60416667
0,12/3/2019,6.241666667,62.45833333,14.5125
0,12/4/2019,-0.941666667,67.08333333,37.0375
0,12/5/2019,-1.266666667,66.33333333,24.97916667
0,12/6/2019,4.0875,60.5,31.65
0,12/7/2019,4.329166667,64.91666667,17.3875
0,12/8/2019,7.966666667,76.25,28.1125
0,12/9/2019,8.1,72.75,18.78333333
0,12/10/2019,5.670833333,69.33333333,33.375
0,12/11/2019,3.008333333,57.58333333,20.8375
0,12/12/2019,7.170833333,62.5,36.09166667
0,12/13/2019,4.020833333,54.375,36.08333333
0,12/14/2019,4.9,57.08333333,11.89583333
0,12/15/2019,7.575,67.25,19.10416667
0,12/16/2019,5.966666667,81.375,41.01666667
0,12/17/2019,-0.329166667,62.08333333,39.35
0,12/18/2019,1.908333333,62.20833333,23.5
0,12/19/2019,0.541666667,58.66666667,21.84583333
0,12/20/2019,5.191666667,66.41666667,31.51666667
0,12/21/2019,5.758333333,72.79166667,15.01666667
0,12/22/2019,1.3625,77.58333333,36.825
0,12/23/2019,0.641666667,66.16666667,18.77916667
0,12/24/2019,5.966666667,68.70833333,22.1375
0,12/25/2019,0.325,70.45833333,37.64166667
0,12/26/2019,0.8,62.41666667,18.975
0,12/27/2019,6.079166667,62.66666667,27.94583333
0,12/28/2019,7.845833333,78.66666667,31.73333333
0,12/29/2019,1.129166667,78.54166667,35.45833333
0,12/30/2019,-3.104166667,60.125,38.7875
0,12/31/2019,1.4,61.95833333,32.58333333
0,1/1/2020,2.625,67.41666667,17.825
0,1/2/2020,3.095833333,61.16666667,16.9875
0,1/3/2020,4.804166667,67.25,22.125
0,1/4/2020,3.475,65.20833333,18.2875
0,1/5/2020,5.808333333,76.875,20.07916667
0,1/6/2020,3.670833333,85.625,37.65833333
0,1/7/2020,-0.370833333,74.20833333,59.00416667
0,1/8/2020,0.979166667,62.79166667,23.925
0,1/9/2020,2.954166667,67.29166667,13.35833333
0,1/10/2020,1.066666667,66.29166667,29.04166667
0,1/11/2020,-1.6,67.875,34.28333333
0,1/12/2020,-0.554166667,62.33333333,18.04583333
0,1/13/2020,-1.920833333,61.04166667,29.4625
0,1/14/2020,-1.258333333,66.75,17.6375
0,1/15/2020,1.2,62.58333333,17.72083333
0,1/16/2020,-0.483333333,58.625,23.08333333
0,1/17/2020,1.408333333,74.54166667,19.29583333
0,1/18/2020,3.133333333,66.16666667,32.01666667
0,1/19/2020,2.720833333,53.25,32.5375
0,1/20/2020,2.233333333,47.83333333,17.55833333
0,1/21/2020,5.666666667,76.45833333,24.3
0,1/22/2020,5.3,86.79166667,14.40833333
0,1/23/2020,1.254166667,53.33333333,34.17083333
0,1/24/2020,1.125,56.33333333,19.8
0,1/25/2020,1.695833333,66.33333333,25.225
0,1/26/2020,4.025,69.33333333,27.6375
0,1/27/2020,3.866666667,83.91666667,23.19583333
0,1/28/2020,0.654166667,76.125,35.88333333
0,1/29/2020,-2.116666667,75.08333333,49.34166667
0,1/30/2020,-0.6875,65.75,32.2375
0,1/31/2020,2.529166667,68.5,27.22083333
0,2/1/2020,0.395833333,61.45833333,22.71666667
0,2/2/2020,-0.991666667,68,18.75416667
0,2/3/2020,0.608333333,63.45833333,31.9125
0,2/4/2020,-6.354166667,58.875,32.11666667
0,2/5/2020,-5.8875,61.58333333,19.55833333
0,2/6/2020,0.2,68.16666667,21.90833333
0,2/7/2020,1.570833333,71.25,21.2125
0,2/8/2020,1.420833333,62.875,24.27083333
0,2/9/2020,4.579166667,86.25,19.5
0,2/10/2020,6.133333333,83.83333333,36.99583333
0,2/11/2020,6.4,89.875,27.82916667
0,2/12/2020,5.604166667,96.16666667,26.37916667
0,2/13/2020,6.083333333,92.83333333,29.32083333
0,2/14/2020,-1.008333333,87.375,43.63333333
0,2/15/2020,-2.029166667,65.33333333,54.2125
0,2/16/2020,-2.1125,61.41666667,51.625
0,2/17/2020,1.395833333,62.45833333,22.325
0,2/18/2020,3.891666667,80.25,13.45833333
0,2/19/2020,4.045833333,91.83333333,14.59166667
0,2/20/2020,5.320833333,87.20833333,31.90833333
0,2/21/2020,3.566666667,66.95833333,32.58333333
0,2/22/2020,4.125,66.20833333,31.79166667
0,2/23/2020,5.966666667,81.625,30.29166667
0,2/24/2020,4.85,93.58333333,33.42916667
0,2/25/2020,2.395833333,66.20833333,37.15416667
0,2/26/2020,1.958333333,53.95833333,27.4
0,2/27/2020,3.025,73.70833333,18.2125
0,2/28/2020,3.583333333,84.16666667,9.616666667
0,2/29/2020,3.079166667,82.54166667,17.91666667
0,3/1/2020,2.029166667,60.375,24.05
0,3/2/2020,3.266666667,68.625,25.92083333
0,3/3/2020,1.3,66.33333333,34.84583333
0,3/4/2020,1.408333333,55.125,21.21666667
0,3/5/2020,4.375,76.125,34.53333333
0,3/6/2020,5.616666667,85.875,27.35416667
0,3/7/2020,5.204166667,95.33333333,19.05833333
0,3/8/2020,5.366666667,93.04166667,22.3875
0,3/9/2020,3.75,74.08333333,31.55416667
0,3/10/2020,4.158333333,58.5,17.69583333
0,3/11/2020,6.5875,74.66666667,39.6125
0,3/12/2020,4.1125,51.16666667,27.325
0,3/13/2020,4.7125,63.79166667,33.99166667
0,3/14/2020,5.116666667,62.66666667,36.07083333
0,3/15/2020,1.7625,50.75,26.37916667
0,3/16/2020,6.183333333,77.875,27.37083333
0,3/17/2020,7.979166667,69.20833333,39.09166667
0,3/18/2020,7.870833333,61.91666667,54.7125
0,3/19/2020,7.541666667,59.95833333,42.60416667
0,3/20/2020,6.9,76.79166667,35.49166667
0,3/21/2020,6.175,72.875,23.77916667
0,3/22/2020,7.4875,70.04166667,30.875
0,3/23/2020,7.091666667,73.20833333,19.81666667
0,3/24/2020,8.825,68.33333333,43.44583333
0,3/25/2020,8.0625,87.875,36.12916667
0,3/26/2020,5.7,55.54166667,44.39166667
0,3/27/2020,5.179166667,52.70833333,24.35416667
0,3/28/2020,5.395833333,69.45833333,18.90416667
0,3/29/2020,6.4125,78.125,22.55416667
0,3/30/2020,7.233333333,81.29166667,20.97083333
0,3/31/2020,7.758333333,57.66666667,35.70833333
0,4/1/2020,6.520833333,69.58333333,31.775
0,4/2/2020,7.25,81.29166667,39.31666667
0,4/3/2020,6.970833333,56.04166667,38.39583333
0,4/4/2020,5.3125,71.58333333,24.33333333
0,4/5/2020,6.891666667,75.45833333,20.40833333
0,4/6/2020,7.5875,75.16666667,18.925
0,4/7/2020,7.483333333,62.45833333,23.43333333
0,4/8/2020,7.108333333,71.5,15.7
0,4/9/2020,7.391666667,71.29166667,23.82083333
0,4/10/2020,7.825,71.875,24.89583333
0,4/11/2020,8.054166667,69.41666667,38.44166667
0,4/12/2020,7.733333333,77.25,21.45833333
0,4/13/2020,8.483333333,75.25,22.38333333
0,4/14/2020,9.241666667,80.91666667,23.2625
0,4/15/2020,9.633333333,84.29166667,42.10416667
0,4/16/2020,8.408333333,91.66666667,33.7875
0,4/17/2020,8.904166667,83.70833333,26.17916667
0,4/18/2020,8.5625,88.08333333,14.15833333
0,4/19/2020,8.741666667,79.83333333,37.25416667
0,4/20/2020,7.529166667,52.66666667,47.99166667
0,4/21/2020,7.108333333,47.20833333,40.2125
0,4/22/2020,7.316666667,58.54166667,29.8875
0,4/23/2020,9.2,59.58333333,52.94166667
0,4/24/2020,10.4875,60.75,44.94583333
0,4/25/2020,9.058333333,69.70833333,28.75416667
0,4/26/2020,8.833333333,73.16666667,20.57083333
0,4/27/2020,10.33333333,71.33333333,35.99583333
0,4/28/2020,12.85416667,62.29166667,46.02083333
0,4/29/2020,11.55416667,82.375,38.12083333
0,4/30/2020,12.37083333,84.25,25.17916667
0,5/1/2020,13.74583333,82.875,42.43333333
0,5/2/2020,11.425,95,34.27916667
0,5/3/2020,9.966666667,79.33333333,37.28333333
0,5/4/2020,10.0875,82.45833333,20.51666667
0,5/5/2020,10.56666667,86.04166667,14.8875
0,5/6/2020,11.275,78.625,24.52083333
0,5/7/2020,11.55416667,82.75,38.06666667
0,5/8/2020,11.52083333,86.33333333,51.39166667
0,5/9/2020,11.6,89.16666667,37.3625
0,5/10/2020,11.83333333,72.16666667,38.10833333
0,5/11/2020,11.52916667,72.91666667,40.15
0,5/12/2020,12.1625,65.66666667,40.74583333
0,5/13/2020,13.6125,68.83333333,47.15833333
0,5/14/2020,11.43333333,88.5,40.075
0,5/15/2020,10.90833333,95.08333333,19.33333333
0,5/16/2020,12.5125,94.375,28.36666667
0,5/17/2020,11.53333333,93.83333333,41.24583333
0,5/18/2020,12.13333333,86.58333333,39.64166667
0,5/19/2020,12.14583333,84.66666667,18.6375
0,5/20/2020,12.67083333,86.16666667,35.44583333
0,5/21/2020,13.52916667,86.29166667,43.50416667
0,5/22/2020,12.925,95.375,30.3875
0,5/23/2020,12.82916667,91.875,25.675
0,5/24/2020,13.29166667,87.91666667,20.98333333
0,5/25/2020,13.45833333,89.16666667,17.51666667
0,5/26/2020,13.325,90.83333333,21.225
0,5/27/2020,13.9,92.75,12.80416667
0,5/28/2020,15.3,80.41666667,42.9625
0,5/29/2020,15.82083333,82.125,36.7375
0,5/30/2020,15.25833333,88.25,30.35833333
