location_id,time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_100m (km/h)
0,1/31/2013,5.1,95,35.2
0,1/31/2013,4.8,96,30
0,1/31/2013,4.6,96,22.7
0,1/31/2013,4.6,97,15.5
0,1/31/2013,4.4,97,17
0,1/31/2013,4.2,98,27.2
0,1/31/2013,3.8,98,34.3
0,1/31/2013,3.8,98,33
0,1/31/2013,3.7,98,35.9
0,1/31/2013,3.5,97,40.6
0,1/31/2013,3.1,92,51.5
0,1/31/2013,1.8,83,60.1
0,1/31/2013,0.3,76,58.1
0,1/31/2013,-0.4,72,55.6
0,1/31/2013,-0.9,69,55.6
0,1/31/2013,-1.1,67,55.5
0,1/31/2013,-1.1,65,54.7
0,2/1/2013,-1,63,54.6
0,2/1/2013,-1,61,55
0,2/1/2013,-1.5,61,54.5
0,2/1/2013,-1.4,59,52.7
0,2/1/2013,-1.4,57,51.2
0,2/1/2013,-1.5,56,51.1
0,2/1/2013,-1.8,56,50.1
0,2/1/2013,-2,56,47.9
0,2/1/2013,-2.3,57,45
0,2/1/2013,-2.6,58,42.1
0,2/1/2013,-2.9,58,40.4
0,2/1/2013,-3.2,58,38.2
0,2/1/2013,-3.5,58,34.6
0,2/1/2013,-3.7,58,30.6
0,2/1/2013,-3.8,56,29.5
0,2/1/2013,-4,56,27.5
0,2/1/2013,-4,55,24.7
0,2/1/2013,-3.8,54,22.9
0,2/1/2013,-3.7,54,20.2
0,2/1/2013,-3.5,53,17.2
0,2/1/2013,-3.2,51,15
0,2/1/2013,-2.9,51,14.1
0,2/1/2013,-2.5,51,13.6
0,2/1/2013,-2.2,51,13.5
0,2/2/2013,-1.9,51,13.2
0,2/2/2013,-1.6,52,12
0,2/2/2013,-1.4,53,10.8
0,2/2/2013,-1.2,53,8.4
0,2/2/2013,-1.1,54,7.5
0,2/2/2013,-1,55,8.5
0,2/2/2013,-0.9,56,11.8
0,2/2/2013,-0.6,58,16.5
0,2/2/2013,-0.4,59,19.2
0,2/2/2013,-0.2,59,18.8
0,2/2/2013,-0.1,59,19.8
0,2/2/2013,-0.1,60,22
0,2/2/2013,0.1,61,25.6
0,2/2/2013,0.2,62,29.6
0,2/2/2013,0.6,62,28.9
0,2/2/2013,0.6,62,31.8
0,2/2/2013,0.6,63,33.5
0,2/2/2013,0.6,66,33.2
0,2/2/2013,0.4,69,32.3
0,2/2/2013,0.2,75,32.5
0,2/2/2013,0,79,32.4
0,2/2/2013,0,83,32
0,2/2/2013,0.2,84,32
0,2/2/2013,0.5,85,31.3
0,2/3/2013,0.8,84,30.5
0,2/3/2013,1.1,84,29
0,2/3/2013,0.9,85,26.3
0,2/3/2013,1.1,85,26.1
0,2/3/2013,1.2,86,25
0,2/3/2013,1.4,85,22.3
0,2/3/2013,1.4,86,17.9
0,2/3/2013,1.5,86,14.3
0,2/3/2013,1.6,85,14
0,2/3/2013,1.8,85,14.7
0,2/3/2013,2,85,18.4
0,2/3/2013,2,86,26
0,2/3/2013,2,87,34.9
0,2/3/2013,1.9,85,43.1
0,2/3/2013,0.2,81,56.1
0,2/3/2013,-1.5,74,58.1
0,2/3/2013,-2.2,73,54.4
0,2/3/2013,-2.8,71,51.4
0,2/3/2013,-3.1,71,49.4
0,2/3/2013,-3.2,70,47.1
0,2/3/2013,-3.2,68,43.3
0,2/3/2013,-3.2,66,40.3
0,2/3/2013,-3.1,65,38.9
0,2/3/2013,-3,63,36.8
0,2/4/2013,-3,61,33.7
0,2/4/2013,-3,59,29.4
0,2/4/2013,-3.2,59,25.4
0,2/4/2013,-3.3,58,24.5
0,2/4/2013,-3.2,57,23.2
0,2/4/2013,-3.2,57,20.4
0,2/4/2013,-3.2,57,16.8
0,2/4/2013,-3.2,56,16.1
0,2/4/2013,-3,56,15.9
0,2/4/2013,-3,56,13.2
0,2/4/2013,-2.9,55,11.9
0,2/4/2013,-2.7,55,12.2
0,2/4/2013,-2.5,56,12.9
0,2/4/2013,-2.5,56,12
0,2/4/2013,-2.5,57,8.9
0,2/4/2013,-2.3,56,5.5
0,2/4/2013,-2.1,56,4.7
0,2/4/2013,-1.8,55,3.3
0,2/4/2013,-1.6,56,2.5
0,2/4/2013,-1.4,56,1.6
0,2/4/2013,-1.4,58,3.3
0,2/4/2013,-1.3,59,6.6
0,2/4/2013,-1.2,60,9.9
0,2/4/2013,-1.1,60,12.9
0,2/5/2013,-1.1,59,12.5
0,2/5/2013,-1.2,59,8.8
0,2/5/2013,-2,63,9.5
0,2/5/2013,-1.9,63,12
0,2/5/2013,-1.7,65,15.8
0,2/5/2013,-1.5,67,19.1
0,2/5/2013,-1.3,68,20.9
0,2/5/2013,-1.1,69,21.4
0,2/5/2013,-0.9,69,22.1
0,2/5/2013,-0.6,68,23.9
0,2/5/2013,-0.4,70,25.6
0,2/5/2013,-0.2,72,27.7
0,2/5/2013,-0.2,73,26.9
0,2/5/2013,-0.3,74,23
0,2/5/2013,-0.8,75,19.3
0,2/5/2013,-0.9,76,16.6
0,2/5/2013,-1,75,14.1
0,2/5/2013,-0.9,73,12.9
0,2/5/2013,-0.8,71,14.1
0,2/5/2013,-0.4,69,16.8
0,2/5/2013,-0.2,68,21.2
0,2/5/2013,0.1,69,24.7
0,2/5/2013,0.2,70,29.8
0,2/5/2013,0.3,72,34.4
0,2/6/2013,0.3,73,37.7
0,2/6/2013,0.2,76,41.7
0,2/6/2013,-0.6,77,45.3
0,2/6/2013,-3.4,77,57.2
0,2/6/2013,-4.9,73,64
0,2/6/2013,-5.6,69,60.8
0,2/6/2013,-6.8,68,58.7
0,2/6/2013,-7.8,70,56.4
0,2/6/2013,-8.5,70,55.1
0,2/6/2013,-8.9,70,56.5
0,2/6/2013,-9.1,70,56.5
0,2/6/2013,-9.4,70,55.5
0,2/6/2013,-9.6,70,53.2
0,2/6/2013,-9.7,70,51.1
0,2/6/2013,-10,72,46.2
0,2/6/2013,-10.1,72,44.6
0,2/6/2013,-10.2,72,43.9
0,2/6/2013,-10.2,72,42.5
0,2/6/2013,-10.2,71,42.7
0,2/6/2013,-10.1,70,43.4
0,2/6/2013,-9.9,69,44.2
0,2/6/2013,-9.7,69,46
0,2/6/2013,-9.4,69,47.1
0,2/6/2013,-9.2,69,47.9
0,2/7/2013,-8.9,68,48.6
0,2/7/2013,-8.6,66,48.4
0,2/7/2013,-8.6,64,44.8
0,2/7/2013,-8.3,63,43.7
0,2/7/2013,-8.1,63,42.9
0,2/7/2013,-8,62,41.4
0,2/7/2013,-8.1,62,38.9
0,2/7/2013,-8.2,62,36.1
0,2/7/2013,-8.4,62,35.7
0,2/7/2013,-8.4,63,36.7
0,2/7/2013,-8.6,63,35.3
0,2/7/2013,-8.6,64,34.6
0,2/7/2013,-8.6,65,34.6
0,2/7/2013,-8.6,65,33.2
0,2/7/2013,-8.6,67,31.7
0,2/7/2013,-8.8,67,30.1
0,2/7/2013,-8.9,68,27.6
0,2/7/2013,-8.8,68,25.3
0,2/7/2013,-8.6,66,22.3
0,2/7/2013,-8.4,64,19.9
0,2/7/2013,-8,63,17.7
0,2/7/2013,-7.6,62,20.4
0,2/7/2013,-7.2,61,22.6
0,2/7/2013,-6.9,61,23.4
0,2/8/2013,-6.8,61,22.5
0,2/8/2013,-6.7,61,19.9
0,2/8/2013,-6.8,62,20.1
0,2/8/2013,-6.4,62,19.5
0,2/8/2013,-6.2,62,19.3
0,2/8/2013,-5.8,62,19.7
0,2/8/2013,-5.4,63,19.5
0,2/8/2013,-5,63,20.4
0,2/8/2013,-4.4,61,21.3
0,2/8/2013,-3.9,59,22
0,2/8/2013,-3.5,57,23.4
0,2/8/2013,-3,55,24.5
0,2/8/2013,-2.8,53,23.8
0,2/8/2013,-2.5,52,24.2
0,2/8/2013,-2.5,55,26.6
0,2/8/2013,-2.5,58,26.9
0,2/8/2013,-2.5,60,26.4
0,2/8/2013,-2.5,62,26.9
0,2/8/2013,-2.5,61,28
0,2/8/2013,-2.3,60,28.8
0,2/8/2013,-2,59,27.2
0,2/8/2013,-1.8,58,26.2
0,2/8/2013,-1.4,57,25.8
0,2/8/2013,-0.9,56,25.6
0,2/9/2013,-0.5,55,24
0,2/9/2013,-0.2,55,23.5
0,2/9/2013,-0.2,57,22.6
0,2/9/2013,-0.2,59,22.7
0,2/9/2013,-0.2,62,22.1
0,2/9/2013,-0.6,67,21.4
0,2/9/2013,-1,70,20.3
0,2/9/2013,-1.3,71,19.1
0,2/9/2013,-1.4,71,20.2
0,2/9/2013,-1.6,70,22.9
0,2/9/2013,-1.9,67,25.9
0,2/9/2013,-2.3,64,29.6
0,2/9/2013,-2.8,63,31.6
0,2/9/2013,-3.3,63,32.8
0,2/9/2013,-3.9,61,32.6
0,2/9/2013,-4.3,61,32.4
0,2/9/2013,-4.7,61,32.1
0,2/9/2013,-4.9,61,31.4
0,2/9/2013,-5.2,61,31.7
0,2/9/2013,-5.2,60,30.3
0,2/9/2013,-5.2,60,28.6
0,2/9/2013,-5.1,58,27.5
0,2/9/2013,-4.9,56,26.6
0,2/9/2013,-4.8,55,27.2
0,2/10/2013,-4.7,54,27.8
0,2/10/2013,-4.7,55,28.1
0,2/10/2013,-4.4,53,25.8
0,2/10/2013,-4.4,54,27.3
0,2/10/2013,-4.5,54,28.5
0,2/10/2013,-4.6,54,29.2
0,2/10/2013,-4.6,53,29.3
0,2/10/2013,-4.6,52,28
0,2/10/2013,-4.7,52,26.3
0,2/10/2013,-4.8,52,24.3
0,2/10/2013,-5,52,23.5
0,2/10/2013,-5.2,53,23.2
0,2/10/2013,-5.3,53,23.2
0,2/10/2013,-5.4,52,22.2
0,2/10/2013,-5.3,52,20.5
0,2/10/2013,-5.4,53,18.5
0,2/10/2013,-5.2,52,17.9
0,2/10/2013,-5.1,52,17.3
0,2/10/2013,-4.9,51,16
0,2/10/2013,-4.8,51,14.6
0,2/10/2013,-4.6,50,12.2
0,2/10/2013,-4.4,51,11.2
0,2/10/2013,-4.3,51,9.4
0,2/10/2013,-4.1,51,5.6
0,2/11/2013,-3.8,51,6.1
0,2/11/2013,-3.5,53,7.8
0,2/11/2013,-3.4,53,8
0,2/11/2013,-3.1,53,7.2
0,2/11/2013,-2.8,54,8.9
0,2/11/2013,-2.6,57,14
0,2/11/2013,-2.3,60,17
0,2/11/2013,-2.2,64,17.9
0,2/11/2013,-2.1,69,19.8
0,2/11/2013,-1.9,71,21.5
0,2/11/2013,-1.9,77,21.5
0,2/11/2013,-1.7,80,23.4
0,2/11/2013,-1.5,82,23.4
0,2/11/2013,-1.3,83,24.6
0,2/11/2013,-1.2,83,22.8
0,2/11/2013,-1.2,83,20.2
0,2/11/2013,-1,82,19.2
0,2/11/2013,-1,84,20.9
0,2/11/2013,-0.8,82,25.2
0,2/11/2013,-0.6,78,30.4
0,2/11/2013,-0.2,73,35.1
0,2/11/2013,0.1,71,39.4
0,2/11/2013,0.2,71,38.4
0,2/11/2013,0.2,71,35
0,2/12/2013,0.2,74,33.5
0,2/12/2013,0.2,74,32.1
0,2/12/2013,0.1,70,29.7
0,2/12/2013,0.2,68,29.9
0,2/12/2013,0.4,65,30.2
0,2/12/2013,0.6,63,28.8
0,2/12/2013,0.9,63,30.1
0,2/12/2013,1,64,33.1
0,2/12/2013,1.1,66,31.8
0,2/12/2013,1.1,68,30.9
0,2/12/2013,1.1,69,30.4
0,2/12/2013,1.1,70,30.6
0,2/12/2013,1,71,30.9
0,2/12/2013,1,70,33.3
0,2/12/2013,0.8,70,33.4
0,2/12/2013,0.8,69,31.3
0,2/12/2013,0.7,70,31.7
0,2/12/2013,0.8,70,35.4
0,2/12/2013,0.9,70,35.6
0,2/12/2013,1.1,70,34.9
0,2/12/2013,1.6,69,32.5
0,2/12/2013,2.2,69,30.8
0,2/12/2013,2.5,72,30.7
0,2/12/2013,2.9,72,29.8
0,2/13/2013,3,73,27.4
0,2/13/2013,3.2,74,27.1
0,2/13/2013,3.3,75,24.6
0,2/13/2013,3.3,76,25.4
0,2/13/2013,3.3,77,27
0,2/13/2013,3.2,78,30.1
0,2/13/2013,2.9,79,32.2
0,2/13/2013,2.7,80,31.3
0,2/13/2013,2.6,81,31.9
0,2/13/2013,2.5,82,30.5
0,2/13/2013,2.5,84,26.5
0,2/13/2013,2.3,85,22
0,2/13/2013,1.9,86,19.4
0,2/13/2013,1.3,86,15.3
0,2/13/2013,0.9,86,10.5
0,2/13/2013,0.6,86,11
0,2/13/2013,0.2,85,14.8
0,2/13/2013,-0.1,84,17.5
0,2/13/2013,-0.2,82,20.2
0,2/13/2013,-0.2,80,20.6
0,2/13/2013,0,79,18.3
0,2/13/2013,0,77,22.4
0,2/13/2013,0,73,29.8
0,2/13/2013,0.1,68,31.4
0,2/14/2013,0.2,62,32.2
0,2/14/2013,0.3,59,30.6
0,2/14/2013,-0.1,56,26.2
0,2/14/2013,-0.2,55,24.8
0,2/14/2013,-0.6,56,28.1
0,2/14/2013,-0.9,57,33.9
0,2/14/2013,-1.2,56,36.3
0,2/14/2013,-1.5,54,34.3
0,2/14/2013,-1.6,53,32.8
0,2/14/2013,-1.8,52,32.6
0,2/14/2013,-1.9,51,32
0,2/14/2013,-2,49,30.2
0,2/14/2013,-2.1,48,26.9
0,2/14/2013,-2.1,47,24.5
0,2/14/2013,-2.4,50,21.8
0,2/14/2013,-2.4,51,20.5
0,2/14/2013,-2.3,52,20.2
0,2/14/2013,-2.1,52,18.4
0,2/14/2013,-1.9,52,17.8
0,2/14/2013,-1.5,53,17.6
0,2/14/2013,-1.4,52,19.1
0,2/14/2013,-1.3,52,20.4
0,2/14/2013,-1.4,51,20.9
0,2/14/2013,-1.5,50,19.9
0,2/15/2013,-1.7,49,19.1
0,2/15/2013,-2,49,18.4
0,2/15/2013,-2.2,51,17.3
0,2/15/2013,-2.4,49,15.8
0,2/15/2013,-2.5,47,13.9
0,2/15/2013,-2.5,44,11.9
0,2/15/2013,-2.4,42,9.7
0,2/15/2013,-2.3,41,7.9
0,2/15/2013,-2.2,41,6.6
0,2/15/2013,-2,42,7.4
0,2/15/2013,-2,44,10.1
0,2/15/2013,-1.8,47,13.7
0,2/15/2013,-1.6,49,17.6
0,2/15/2013,-1.4,51,21.3
0,2/15/2013,-1.1,51,24.4
0,2/15/2013,-0.9,53,26.9
0,2/15/2013,-0.6,55,29
0,2/15/2013,-0.2,55,31.5
0,2/15/2013,0,57,32.9
0,2/15/2013,0.2,60,32.8
0,2/15/2013,0.5,63,33
0,2/15/2013,0.9,66,32.8
0,2/15/2013,1.5,67,32.1
0,2/15/2013,2.1,69,32.8
0,2/16/2013,2.5,72,35.7
0,2/16/2013,3,72,40.4
0,2/16/2013,3,74,40.5
0,2/16/2013,3,74,45
0,2/16/2013,2.7,76,45.8
0,2/16/2013,2.3,78,40
0,2/16/2013,2.2,80,38.5
0,2/16/2013,1.9,84,37.9
0,2/16/2013,1.9,87,37.4
0,2/16/2013,2,87,39.2
0,2/16/2013,2.2,86,39.8
0,2/16/2013,2.5,85,40.1
0,2/16/2013,2.5,85,40.4
0,2/16/2013,2.7,85,40.3
0,2/16/2013,2.3,87,34.5
0,2/16/2013,2.3,87,34
0,2/16/2013,2.3,87,35.6
0,2/16/2013,2.5,86,35.6
0,2/16/2013,2.5,86,32.3
0,2/16/2013,2.6,86,28.3
0,2/16/2013,2.8,86,24.4
0,2/16/2013,2.8,86,21.1
0,2/16/2013,2.8,87,22.2
0,2/16/2013,2.7,88,22.3
0,2/17/2013,2.5,88,21.7
0,2/17/2013,2.3,88,19.9
0,2/17/2013,1.6,91,27.1
0,2/17/2013,1.5,90,34.2
0,2/17/2013,1.5,85,45
0,2/17/2013,1,69,47
0,2/17/2013,0.6,59,47.3
0,2/17/2013,0.1,57,46.9
0,2/17/2013,-0.5,56,47.2
0,2/17/2013,-1,54,47.9
0,2/17/2013,-1.5,52,46.9
0,2/17/2013,-2,51,46.1
0,2/17/2013,-2.2,51,46.4
0,2/17/2013,-2.5,50,44.3
0,2/17/2013,-2.9,50,42.1
0,2/17/2013,-3.1,50,40
0,2/17/2013,-3.2,50,38.6
0,2/17/2013,-3.2,50,35.5
0,2/17/2013,-3.2,49,33.4
0,2/17/2013,-3,48,29.3
0,2/17/2013,-2.8,46,24.4
0,2/17/2013,-2.5,45,22.4
0,2/17/2013,-2.3,44,20.1
0,2/17/2013,-2,44,16.9
0,2/18/2013,-1.9,45,20
0,2/18/2013,-1.8,47,22.5
0,2/18/2013,-1.8,47,23.5
0,2/18/2013,-1.8,47,19.2
0,2/18/2013,-1.8,46,16.8
0,2/18/2013,-1.8,47,15.8
0,2/18/2013,-1.7,48,14.5
0,2/18/2013,-1.5,48,14.8
0,2/18/2013,-1.5,48,15.7
0,2/18/2013,-1.5,48,15
0,2/18/2013,-1.3,50,16.6
0,2/18/2013,-1.2,53,21.4
0,2/18/2013,-1.3,59,26
0,2/18/2013,-1.6,63,29.9
0,2/18/2013,-2.5,63,35
0,2/18/2013,-3.2,58,35.4
0,2/18/2013,-3.8,55,34.9
0,2/18/2013,-4.2,54,32.4
0,2/18/2013,-4.5,54,29.2
0,2/18/2013,-4.7,54,26.5
0,2/18/2013,-4.7,52,23.4
0,2/18/2013,-4.7,50,21.8
0,2/18/2013,-4.6,47,21.2
0,2/18/2013,-4.4,45,20.3
0,2/19/2013,-4.3,44,19.7
0,2/19/2013,-4.3,43,18.6
0,2/19/2013,-4.7,46,17.2
0,2/19/2013,-4.7,45,14.8
0,2/19/2013,-4.5,44,12.5
0,2/19/2013,-4.3,43,10.5
0,2/19/2013,-4.2,42,8.7
0,2/19/2013,-4.1,43,8.2
0,2/19/2013,-3.8,43,9.4
0,2/19/2013,-3.5,44,11.2
0,2/19/2013,-3.2,45,14
0,2/19/2013,-2.9,48,17.6
0,2/19/2013,-2.6,51,20.3
0,2/19/2013,-2.2,53,21.3
0,2/19/2013,-2,54,19.5
0,2/19/2013,-1.6,57,21.6
0,2/19/2013,-1.2,59,24.8
0,2/19/2013,-0.9,62,26.6
0,2/19/2013,-0.6,65,28.2
0,2/19/2013,-0.3,68,27.7
0,2/19/2013,0,71,25.5
0,2/19/2013,0.3,74,23.6
0,2/19/2013,0.5,78,22.9
0,2/19/2013,0.7,80,22.8
0,2/20/2013,0.9,80,23.5
0,2/20/2013,0.9,80,21
0,2/20/2013,0.6,81,17.7
0,2/20/2013,0.4,81,18.4
0,2/20/2013,0,82,19.7
0,2/20/2013,-0.4,82,20.3
0,2/20/2013,-0.8,80,20.3
0,2/20/2013,-0.9,78,19.9
0,2/20/2013,-1,76,18.5
0,2/20/2013,-1.1,74,16.9
0,2/20/2013,-1.1,73,14.7
0,2/20/2013,-1.2,73,10.8
0,2/20/2013,-1.3,73,8
0,2/20/2013,-1.3,73,8
0,2/20/2013,-0.6,74,8.6
0,2/20/2013,-0.6,74,9.2
0,2/20/2013,-0.2,74,11.6
0,2/20/2013,0.1,73,13.4
0,2/20/2013,0.4,73,15.5
0,2/20/2013,0.6,73,17
0,2/20/2013,0.8,75,16.7
0,2/20/2013,1,76,17.3
0,2/20/2013,1.2,78,18.5
0,2/20/2013,1.5,79,19.3
0,2/21/2013,1.8,80,18.4
0,2/21/2013,2,82,18.4
0,2/21/2013,2.1,83,20.9
0,2/21/2013,2.4,84,21.9
0,2/21/2013,2.6,85,25
0,2/21/2013,2.7,85,26.1
0,2/21/2013,2.5,86,26.4
0,2/21/2013,2.1,87,25.6
0,2/21/2013,1.9,87,24
0,2/21/2013,1.8,86,21.8
0,2/21/2013,1.8,86,20.5
0,2/21/2013,1.7,85,20.5
0,2/21/2013,1.5,85,20.6
0,2/21/2013,1,83,19.5
0,2/21/2013,0.6,80,22
0,2/21/2013,0.4,69,23.4
0,2/21/2013,0.2,59,26.5
0,2/21/2013,0.1,53,27
0,2/21/2013,-0.1,51,25.9
0,2/21/2013,0,48,23.7
0,2/21/2013,0.2,46,23.8
0,2/21/2013,0.4,46,26.1
0,2/21/2013,0.5,45,28.1
0,2/21/2013,0.5,45,28.5
0,2/22/2013,0.4,44,27.2
0,2/22/2013,0.3,43,23.5
0,2/22/2013,-0.3,43,17.7
0,2/22/2013,-0.4,42,13.3
0,2/22/2013,-0.4,42,9
0,2/22/2013,-0.5,41,5.2
0,2/22/2013,-0.5,41,2.2
0,2/22/2013,-0.4,42,9.4
0,2/22/2013,-0.2,46,16.8
0,2/22/2013,-0.1,50,22.2
0,2/22/2013,0.1,54,26
0,2/22/2013,0.2,56,28.4
0,2/22/2013,0.3,57,29.4
0,2/22/2013,0.6,58,29.9
0,2/22/2013,0.8,60,30.3
0,2/22/2013,0.9,62,31.2
0,2/22/2013,1,63,31.9
0,2/22/2013,1.1,63,31.1
0,2/22/2013,1.3,63,31.1
0,2/22/2013,1.5,64,31.1
0,2/22/2013,1.6,65,29.9
0,2/22/2013,1.7,66,28.1
0,2/22/2013,1.8,67,25
0,2/22/2013,1.9,69,22
0,2/23/2013,1.9,70,18.3
0,2/23/2013,1.9,71,14.8
0,2/23/2013,1.8,71,12.5
0,2/23/2013,1.7,72,10.5
0,2/23/2013,1.6,73,9.1
0,2/23/2013,1.5,74,7.2
0,2/23/2013,1.6,74,7.1
0,2/23/2013,1.7,74,8.4
0,2/23/2013,1.8,74,10.6
0,2/23/2013,1.8,75,12.8
0,2/23/2013,1.8,76,13.7
0,2/23/2013,1.7,76,13.7
0,2/23/2013,1.6,76,14.5
0,2/23/2013,1.6,76,17.3
0,2/23/2013,1.7,80,20
0,2/23/2013,1.7,81,22.5
0,2/23/2013,1.9,79,25.1
0,2/23/2013,2,80,27.9
0,2/23/2013,2,82,29.5
0,2/23/2013,2,85,29.2
0,2/23/2013,2,87,29.2
0,2/23/2013,2.2,87,31.1
0,2/23/2013,2.3,87,32.9
0,2/23/2013,2.6,86,35.4
0,2/24/2013,2.8,86,37
0,2/24/2013,2.9,86,38.2
0,2/24/2013,2.8,85,36.4
0,2/24/2013,3,84,36.7
0,2/24/2013,3.2,83,34.8
0,2/24/2013,3.2,83,34.4
0,2/24/2013,3.2,85,29.2
0,2/24/2013,3,87,18.8
0,2/24/2013,2.8,89,6.5
0,2/24/2013,2.7,90,7.6
0,2/24/2013,2.7,91,14.3
0,2/24/2013,2.5,92,20.1
0,2/24/2013,2.5,92,23.7
0,2/24/2013,2.5,92,25.7
0,2/24/2013,2.1,92,27.2
0,2/24/2013,2,93,30.6
0,2/24/2013,2,92,33.8
0,2/24/2013,2,92,35
0,2/24/2013,2.2,91,36
0,2/24/2013,2.3,90,35.3
0,2/24/2013,2.5,90,34.6
0,2/24/2013,2.7,90,34.4
0,2/24/2013,2.8,91,32.6
0,2/24/2013,2.9,91,30.9
0,2/25/2013,3,91,32.8
0,2/25/2013,3.2,90,37.2
0,2/25/2013,3.3,90,38.1
0,2/25/2013,3.5,88,41
0,2/25/2013,3.5,86,40.9
0,2/25/2013,3.6,85,39.7
0,2/25/2013,3.5,86,38.4
0,2/25/2013,3.5,86,38.4
0,2/25/2013,3.5,87,37.3
0,2/25/2013,3.5,88,36
0,2/25/2013,3.5,89,34.2
0,2/25/2013,3.5,90,31.7
0,2/25/2013,3.5,92,29.3
0,2/25/2013,3.5,93,26.8
0,2/25/2013,3.4,93,24.8
0,2/25/2013,3.2,94,23.8
0,2/25/2013,3.1,94,23.4
0,2/25/2013,3,94,24.9
0,2/25/2013,2.8,92,27
0,2/25/2013,2.6,90,25.6
0,2/25/2013,2.4,89,23.8
0,2/25/2013,2.2,87,24.4
0,2/25/2013,2,86,25.9
0,2/25/2013,2,85,26.1
0,2/26/2013,2,85,25.6
0,2/26/2013,2,86,24.5
0,2/26/2013,1.8,85,24.2
0,2/26/2013,1.7,86,21.4
0,2/26/2013,1.6,87,19.9
0,2/26/2013,1.7,88,19.2
0,2/26/2013,1.7,88,18.4
0,2/26/2013,1.8,88,18.4
0,2/26/2013,1.8,89,18.3
0,2/26/2013,1.8,90,17.6
0,2/26/2013,1.9,90,18.1
0,2/26/2013,1.9,90,18.9
0,2/26/2013,2,90,19
0,2/26/2013,2,90,20
0,2/26/2013,1.8,91,18.2
0,2/26/2013,1.9,90,19.3
0,2/26/2013,2,89,19.5
0,2/26/2013,2.2,89,21.6
0,2/26/2013,2.5,87,24
0,2/26/2013,2.5,86,24.6
0,2/26/2013,2.7,86,25.8
0,2/26/2013,2.8,85,26.2
0,2/26/2013,2.8,86,24.9
0,2/26/2013,2.7,87,21.4
0,2/27/2013,2.7,88,18.4
0,2/27/2013,2.6,90,14.4
0,2/27/2013,1.7,97,7.3
0,2/27/2013,1.5,98,1.1
0,2/27/2013,1.2,99,3
0,2/27/2013,1,100,7.4
0,2/27/2013,1,99,12.8
0,2/27/2013,1.1,98,17.4
0,2/27/2013,1.6,94,21.9
0,2/27/2013,2.2,92,25.3
0,2/27/2013,2.7,89,28.3
0,2/27/2013,3,88,31.9
0,2/27/2013,3,88,34.2
0,2/27/2013,3,87,36.4
0,2/27/2013,2.8,87,33.7
0,2/27/2013,2.7,87,34
0,2/27/2013,2.7,86,37.5
0,2/27/2013,2.8,85,41.1
0,2/27/2013,3.2,81,44.2
0,2/27/2013,4,76,45.3
0,2/27/2013,4.8,72,46.6
0,2/27/2013,5.4,70,42.8
0,2/27/2013,5.4,74,35.8
0,2/27/2013,5.1,81,35.7
0,2/28/2013,4.8,86,38.3
0,2/28/2013,4.7,89,41.3
0,2/28/2013,3.8,91,40.8
0,2/28/2013,3.9,86,42.9
0,2/28/2013,4,76,50.6
0,2/28/2013,1.5,54,72.4
0,2/28/2013,0.8,53,65.5
0,2/28/2013,0.3,52,65.9
0,2/28/2013,-0.1,52,64.5
0,2/28/2013,-0.4,52,64.8
0,2/28/2013,-0.8,52,63.2
0,2/28/2013,-1,52,60.7
0,2/28/2013,-1.2,52,59.9
0,2/28/2013,-1.2,52,59
0,2/28/2013,-1.8,55,55.9
0,2/28/2013,-1.9,56,55.4
0,2/28/2013,-2,56,57.3
0,2/28/2013,-2,55,55.6
0,2/28/2013,-2,54,54.1
0,2/28/2013,-2,53,54.6
0,2/28/2013,-2,53,52.5
0,2/28/2013,-1.8,52,51.1
0,2/28/2013,-1.5,51,50.7
0,2/28/2013,-1.1,49,50.6
0,3/1/2013,-0.8,47,49.8
0,3/1/2013,-0.5,44,48.5
0,3/1/2013,-0.6,45,42.9
0,3/1/2013,-0.4,46,41.2
0,3/1/2013,-0.3,47,39
0,3/1/2013,-0.2,47,38.7
0,3/1/2013,-0.4,47,40.2
0,3/1/2013,-0.8,48,42.2
0,3/1/2013,-1.1,50,41.4
0,3/1/2013,-1.5,52,40
0,3/1/2013,-1.8,54,40.3
0,3/1/2013,-2.2,55,40.3
0,3/1/2013,-2.5,56,39.3
0,3/1/2013,-2.8,57,37.4
0,3/1/2013,-3.2,58,33.5
0,3/1/2013,-3.3,58,31.2
0,3/1/2013,-3.3,58,28.9
0,3/1/2013,-3.3,57,25.6
0,3/1/2013,-3.2,56,23.2
0,3/1/2013,-2.9,56,22.5
0,3/1/2013,-2.7,55,20.8
0,3/1/2013,-2.3,53,19.5
0,3/1/2013,-2.2,52,20.1
0,3/1/2013,-2,52,20.5
0,3/2/2013,-1.9,52,21.7
0,3/2/2013,-1.9,52,21.1
0,3/2/2013,-2,53,18.8
0,3/2/2013,-2,53,16.6
0,3/2/2013,-1.8,52,14.3
0,3/2/2013,-1.6,52,14.6
0,3/2/2013,-1.5,52,17.1
0,3/2/2013,-1.2,54,18.4
0,3/2/2013,-0.9,54,18.9
0,3/2/2013,-0.6,55,20
0,3/2/2013,-0.3,56,20
0,3/2/2013,-0.1,58,20.2
0,3/2/2013,0.2,59,22
0,3/2/2013,0.6,60,24.7
0,3/2/2013,1,62,30.1
0,3/2/2013,1.3,64,32.4
0,3/2/2013,1.5,65,34.4
